,Exact classifier,classifier,parameters,dataset,baseline,precision_at_0.01,precision_at_0.02,precision_at_0.05,precision_at_0.1,precision_at_0.2,precision_at_0.3,precision_at_0.5,recall_at_0.01,recall_at_0.02,recall_at_0.05,recall_at_0.1,recall_at_0.2,recall_at_0.3,recall_at_0.5,AUC ROC
144,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.1, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.1, 'n_estimators': 50, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.9230769230769231,0.8734177215189873,0.7688442211055276,0.6365914786967418,0.39974937343358397,0.30158730158730157,0.19188376753507014,0.09,0.1725,0.3825,0.635,0.7975,0.9025,0.9575,0.9084125382688562
145,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.1, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.1, 'n_estimators': 50, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.8974358974358975,0.8227848101265823,0.7537688442211056,0.6416040100250626,0.41478696741854637,0.3057644110275689,0.19488977955911824,0.0875,0.1625,0.375,0.64,0.8275,0.915,0.9725,0.924034233231283
146,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.1, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.1, 'n_estimators': 50, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.717948717948718,0.7341772151898734,0.6984924623115578,0.5889724310776943,0.41478696741854637,0.29908103592314117,0.19138276553106212,0.07,0.145,0.3475,0.5875,0.8275,0.895,0.955,0.903704425271361
147,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.1, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.1, 'n_estimators': 100, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.9230769230769231,0.8227848101265823,0.7638190954773869,0.6390977443609023,0.40601503759398494,0.30158730158730157,0.19488977955911824,0.09,0.1625,0.38,0.6375,0.81,0.9025,0.9725,0.9231460478708601
148,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.1, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.1, 'n_estimators': 100, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.8974358974358975,0.8481012658227848,0.7688442211055276,0.6466165413533834,0.41729323308270677,0.3157894736842105,0.1963927855711423,0.0875,0.1675,0.3825,0.645,0.8325,0.945,0.98,0.9372536877261342
149,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.1, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.1, 'n_estimators': 100, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.7692307692307693,0.810126582278481,0.7286432160804021,0.6265664160401002,0.41854636591478694,0.3082706766917293,0.19539078156312625,0.075,0.16,0.3625,0.625,0.835,0.9225,0.975,0.9288143612580018
150,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.1, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.1, 'n_estimators': 200, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.8974358974358975,0.8607594936708861,0.7487437185929648,0.6466165413533834,0.41228070175438597,0.3107769423558897,0.1963927855711423,0.0875,0.17,0.3725,0.645,0.8225,0.93,0.98,0.9322630809908155
151,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.1, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.1, 'n_estimators': 200, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.8461538461538461,0.8227848101265823,0.7688442211055276,0.6416040100250626,0.4197994987468672,0.3091060985797828,0.19488977955911824,0.0825,0.1625,0.3825,0.64,0.8375,0.925,0.9725,0.9278131088227108
152,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.1, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.1, 'n_estimators': 200, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.10256410256410256,0.4430379746835443,0.6482412060301508,0.5914786967418546,0.42857142857142855,0.31495405179615704,0.1963927855711423,0.01,0.0875,0.3225,0.59,0.855,0.9425,0.98,0.9294437099916504
153,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.2, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.2, 'n_estimators': 50, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.9487179487179487,0.8987341772151899,0.7537688442211056,0.6290726817042607,0.40476190476190477,0.29991645781119464,0.18887775551102204,0.0925,0.1775,0.375,0.6275,0.8075,0.8975,0.9425,0.899135819649318
154,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.2, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.2, 'n_estimators': 50, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.9230769230769231,0.8860759493670886,0.7587939698492462,0.6140350877192983,0.41729323308270677,0.30743525480367584,0.19438877755511022,0.09,0.175,0.3775,0.6125,0.8325,0.92,0.97,0.9174172001113274
155,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.2, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.2, 'n_estimators': 50, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.8205128205128205,0.7848101265822784,0.7386934673366834,0.5964912280701754,0.424812030075188,0.30743525480367584,0.19589178356713427,0.08,0.155,0.3675,0.595,0.8475,0.92,0.9775,0.9255740328416365
156,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.2, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.2, 'n_estimators': 100, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.9230769230769231,0.8734177215189873,0.7537688442211056,0.6240601503759399,0.41102756892230574,0.30409356725146197,0.19539078156312625,0.09,0.1725,0.375,0.6225,0.82,0.91,0.975,0.9243623016977457
157,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.2, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.2, 'n_estimators': 100, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.8461538461538461,0.7848101265822784,0.7587939698492462,0.6340852130325815,0.41604010025062654,0.3091060985797828,0.19539078156312625,0.0825,0.155,0.3775,0.6325,0.83,0.925,0.975,0.9290189256888393
158,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.2, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.2, 'n_estimators': 100, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.8974358974358975,0.8481012658227848,0.7587939698492462,0.6215538847117794,0.424812030075188,0.3082706766917293,0.1963927855711423,0.0875,0.1675,0.3775,0.62,0.8475,0.9225,0.98,0.9324025883662678
159,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.2, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.2, 'n_estimators': 200, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.8717948717948718,0.8734177215189873,0.7587939698492462,0.631578947368421,0.40726817042606517,0.3107769423558897,0.19739478957915832,0.085,0.1725,0.3775,0.63,0.8125,0.93,0.985,0.9327299610353466
160,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.2, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.2, 'n_estimators': 200, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.8717948717948718,0.7848101265822784,0.7487437185929648,0.6365914786967418,0.4223057644110276,0.31244778613199664,0.19488977955911824,0.085,0.155,0.3725,0.635,0.8425,0.935,0.9725,0.927925132201503
161,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.2, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.2, 'n_estimators': 200, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.6410256410256411,0.7468354430379747,0.7437185929648241,0.6340852130325815,0.42355889724310775,0.31746031746031744,0.19589178356713427,0.0625,0.1475,0.37,0.6325,0.845,0.95,0.9775,0.9346166156415252
162,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.3333333333333333, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.3333333333333333, 'n_estimators': 50, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.8974358974358975,0.8481012658227848,0.7487437185929648,0.6215538847117794,0.40350877192982454,0.29991645781119464,0.1843687374749499,0.0875,0.1675,0.3725,0.62,0.805,0.8975,0.92,0.8829087809629836
163,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.3333333333333333, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.3333333333333333, 'n_estimators': 50, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,1.0,0.8354430379746836,0.7587939698492462,0.6215538847117794,0.41102756892230574,0.3032581453634085,0.1933867735470942,0.0975,0.165,0.3775,0.62,0.82,0.9075,0.965,0.9145811299749513
164,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.3333333333333333, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.3333333333333333, 'n_estimators': 50, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.717948717948718,0.7721518987341772,0.7035175879396985,0.5839598997493735,0.40350877192982454,0.2957393483709273,0.19288577154308617,0.07,0.1525,0.35,0.5825,0.805,0.885,0.9625,0.9078225020873921
165,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.3333333333333333, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.3333333333333333, 'n_estimators': 100, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.8717948717948718,0.8354430379746836,0.7738693467336684,0.6240601503759399,0.41353383458646614,0.30994152046783624,0.1963927855711423,0.085,0.165,0.385,0.6225,0.825,0.9275,0.98,0.9299728639020317
166,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.3333333333333333, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.3333333333333333, 'n_estimators': 100, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.8974358974358975,0.8607594936708861,0.7587939698492462,0.6265664160401002,0.40977443609022557,0.31244778613199664,0.1968937875751503,0.0875,0.17,0.3775,0.625,0.8175,0.935,0.9825,0.9280378513776789
167,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.3333333333333333, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.3333333333333333, 'n_estimators': 100, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.8717948717948718,0.8354430379746836,0.7437185929648241,0.631578947368421,0.42105263157894735,0.3091060985797828,0.1968937875751503,0.085,0.165,0.37,0.63,0.84,0.925,0.9825,0.9326245477317006
168,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.3333333333333333, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.3333333333333333, 'n_estimators': 200, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.9230769230769231,0.8354430379746836,0.7587939698492462,0.6240601503759399,0.40601503759398494,0.30994152046783624,0.1963927855711423,0.09,0.165,0.3775,0.6225,0.81,0.9275,0.98,0.9301377678819928
169,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.3333333333333333, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.3333333333333333, 'n_estimators': 200, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.9230769230769231,0.8354430379746836,0.7537688442211056,0.6265664160401002,0.41228070175438597,0.3116123642439432,0.19288577154308617,0.09,0.165,0.375,0.625,0.8225,0.9325,0.9625,0.9196667130531588
170,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.3333333333333333, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.3333333333333333, 'n_estimators': 200, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.8205128205128205,0.8607594936708861,0.7437185929648241,0.6115288220551378,0.41228070175438597,0.3132832080200501,0.1963927855711423,0.08,0.17,0.37,0.61,0.8225,0.9375,0.98,0.9262009462844418
171,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.5, 'n_estimators': 50, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.8717948717948718,0.8734177215189873,0.7587939698492462,0.6015037593984962,0.40350877192982454,0.2982456140350877,0.1848697394789579,0.085,0.1725,0.3775,0.6,0.805,0.8925,0.9225,0.8806818814361257
172,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.5, 'n_estimators': 50, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.8974358974358975,0.7974683544303798,0.7638190954773869,0.6265664160401002,0.40852130325814534,0.3057644110275689,0.19589178356713427,0.0875,0.1575,0.38,0.625,0.815,0.915,0.9775,0.9223364876148065
173,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.5, 'n_estimators': 50, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.6410256410256411,0.6962025316455697,0.7085427135678392,0.5789473684210527,0.41228070175438597,0.3107769423558897,0.19488977955911824,0.0625,0.1375,0.3525,0.5775,0.8225,0.93,0.9725,0.91866580851656
174,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.5, 'n_estimators': 100, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.9230769230769231,0.8227848101265823,0.7537688442211056,0.6090225563909775,0.40476190476190477,0.30743525480367584,0.19539078156312625,0.09,0.1625,0.375,0.6075,0.8075,0.92,0.975,0.9250086974672975
175,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.5, 'n_estimators': 100, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.8974358974358975,0.9113924050632911,0.7788944723618091,0.6290726817042607,0.41604010025062654,0.3107769423558897,0.19488977955911824,0.0875,0.18,0.3875,0.6275,0.83,0.93,0.9725,0.9207250208739216
176,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.5, 'n_estimators': 100, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.7692307692307693,0.7848101265822784,0.7085427135678392,0.6090225563909775,0.41478696741854637,0.31244778613199664,0.19438877755511022,0.075,0.155,0.3525,0.6075,0.8275,0.935,0.97,0.9199631227386585
177,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.5, 'n_estimators': 200, 'subsample': 1.0}",train 2013 / test 2014,0.10017530678687704,0.8974358974358975,0.8860759493670886,0.7537688442211056,0.6040100250626567,0.40601503759398494,0.30743525480367584,0.19539078156312625,0.0875,0.175,0.375,0.6025,0.81,0.92,0.975,0.9238641107709435
178,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.5, 'n_estimators': 200, 'subsample': 0.5}",train 2013 / test 2014,0.10017530678687704,0.8717948717948718,0.7848101265822784,0.7386934673366834,0.6265664160401002,0.41353383458646614,0.3107769423558897,0.19539078156312625,0.085,0.155,0.3675,0.625,0.825,0.93,0.975,0.9240725020873921
179,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=50,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=200,
              presort='auto', random_state=None, subsample=0.2, verbose=0,
              warm_start=False)",Gradient boosting,"{'learning_rate': 0.1, 'max_depth': 50, 'max_features': 0.5, 'n_estimators': 200, 'subsample': 0.2}",train 2013 / test 2014,0.10017530678687704,0.9487179487179487,0.8607594936708861,0.7286432160804021,0.6165413533834586,0.4223057644110276,0.3107769423558897,0.19739478957915832,0.0925,0.17,0.3625,0.615,0.8425,0.93,0.985,0.9329940161424994
